real,predict
0.8955482840538025,0.9096622467041016
0.8809244632720947,0.894783616065979
0.8707985877990723,0.8812205195426941
0.8495380282402039,0.8665342330932617
0.8251312971115112,0.8356219530105591
0.7960755825042725,0.8072705268859863
0.7591278553009033,0.7744004726409912
0.7245532870292664,0.7376320362091064
0.6888099312782288,0.6908970475196838
0.6518700122833252,0.6684775352478027
0.6152805685997009,0.6175764203071594
0.5796334743499756,0.5909138321876526
0.54383385181427,0.5612515807151794
0.5123953223228455,0.48548638820648193
0.48245319724082947,0.5060850977897644
0.4541921317577362,0.4840829372406006
0.4254026412963867,0.47427651286125183
0.4029567539691925,0.4690914750099182
0.3807029128074646,0.3841022253036499
0.3515097498893738,0.3467692732810974
0.3370420038700104,0.36238205432891846
0.31018394231796265,0.3139096200466156
0.29208678007125854,0.3012707829475403
0.2720218300819397,0.2808500826358795
0.25310105085372925,0.2626016139984131
0.23530524969100952,0.2444669008255005
0.2209128439426422,0.20804578065872192
0.20743337273597717,0.2111874371767044
0.19842499494552612,0.17495352029800415
0.19288168847560883,0.17215058207511902
0.18936391174793243,0.17720085382461548
0.19050313532352448,0.17411057651042938
0.1928471326828003,0.18158560991287231
0.20402422547340393,0.18645553290843964
0.22285258769989014,0.21074898540973663
0.2354075163602829,0.2471039891242981
0.2566673755645752,0.27031031250953674
0.27782320976257324,0.2895604074001312
0.298033744096756,0.3226310610771179
0.3179909288883209,0.341080904006958
0.33267074823379517,0.3663696348667145
0.34370332956314087,0.3655487298965454
0.3515603244304657,0.3933705687522888
0.3581429123878479,0.38583147525787354
0.372822642326355,0.3717820346355438
0.38969287276268005,0.38184207677841187
0.41526949405670166,0.41135406494140625
0.4353204369544983,0.42368441820144653
0.4632755219936371,0.44668111205101013
0.4866725206375122,0.4789537787437439
0.5091837644577026,0.5440080761909485
0.5315219759941101,0.5223263502120972
0.5492099523544312,0.5529592633247375
0.5636134147644043,0.5701155662536621
0.5794277191162109,0.5796929597854614
0.5904029607772827,0.5955228805541992
0.6018287539482117,0.6122677326202393
0.6061460375785828,0.6114997863769531
0.6092215180397034,0.6168404817581177
0.6084215044975281,0.6075972318649292
0.6085237860679626,0.6072314977645874
0.6006224155426025,0.6076931953430176
0.5903398990631104,0.5980777144432068
0.5715554356575012,0.5878324508666992
0.5614189505577087,0.5733432769775391
0.5456748604774475,0.5443910360336304
0.5213334560394287,0.536378800868988
0.5000444054603577,0.51536625623703
0.4777405560016632,0.4846439063549042
0.46538183093070984,0.45668289065361023
0.45269975066185,0.4472830295562744
0.44358935952186584,0.4348340630531311
0.43628865480422974,0.4302491247653961
0.428006649017334,0.42029279470443726
0.4200650155544281,0.41987040638923645
0.4119506776332855,0.4131476581096649
0.4050818085670471,0.4018273949623108
0.398050993680954,0.39017271995544434
0.38957127928733826,0.3915359377861023
0.38058701157569885,0.38589349389076233
0.370259553194046,0.3777810037136078
0.3667481243610382,0.35495319962501526
0.3678992688655853,0.38956156373023987
0.373856782913208,0.3609820604324341
0.3834410607814789,0.37133216857910156
0.3936946392059326,0.3890154957771301
0.4085051715373993,0.4048914313316345
0.42493727803230286,0.42023295164108276
0.4433995485305786,0.42967814207077026
0.46480679512023926,0.4475927948951721
0.4809662103652954,0.4829259514808655
0.4904249608516693,0.4912985861301422
0.49892735481262207,0.5130979418754578
0.5060309171676636,0.5177167654037476
0.5044456124305725,0.5166027545928955
0.4983551502227783,0.5204077959060669
0.4881305396556854,0.5104581117630005
0.47714564204216003,0.497065931558609
0.46587443351745605,0.472957968711853
0.45076560974121094,0.45724448561668396
0.4338851869106293,0.42975857853889465
0.4158979058265686,0.3999598026275635
0.4010453522205353,0.3921898305416107
0.3859524428844452,0.3871804475784302
0.3712635338306427,0.36331936717033386
0.3578445315361023,0.36044397950172424
0.3457789719104767,0.3508754372596741
0.33594751358032227,0.3289929926395416
0.32784056663513184,0.32145369052886963
0.31776079535484314,0.3220667839050293
0.3114146590232849,0.31255409121513367
0.3046673834323883,0.2989981472492218
0.3000059425830841,0.2913251519203186
0.29976049065589905,0.2833123505115509
0.3007468283176422,0.29283618927001953
0.3041554391384125,0.2952343821525574
0.31124648451805115,0.3055797517299652
0.32017621397972107,0.31648582220077515
0.3310996890068054,0.32089635729789734
0.34110814332962036,0.3273433744907379
0.34733012318611145,0.3528262972831726
0.3618031442165375,0.33749133348464966
0.37639716267585754,0.3564978539943695
0.38982924818992615,0.39468085765838623
0.39850154519081116,0.414624959230423
0.4141024351119995,0.3937397599220276
0.42086049914360046,0.4035949110984802
0.4377096891403198,0.42869821190834045
0.451151967048645,0.4447138011455536
0.4644295275211334,0.46226945519447327
0.4735552668571472,0.45782533288002014
0.48568233847618103,0.48108971118927
0.4911380410194397,0.4866175949573517
0.49914270639419556,0.5024921298027039
0.5037422180175781,0.5042559504508972
0.5123514533042908,0.5179699063301086
0.5180606842041016,0.5247206687927246
0.5292449593544006,0.5329388976097107
0.5414895415306091,0.5340354442596436
0.5450481176376343,0.5545214414596558
0.5517430901527405,0.5502435564994812
0.552726686000824,0.5565435886383057
0.5505158305168152,0.5623283982276917
0.5504527688026428,0.5536293387413025
0.5469180345535278,0.5438275933265686
0.5392025113105774,0.5423664450645447
0.5384133458137512,0.5355814695358276
0.5316473245620728,0.5318663716316223
0.5249312520027161,0.5246369242668152
0.5112423300743103,0.5229185819625854
0.4967062771320343,0.5102895498275757
0.4832031726837158,0.4790637195110321
0.4666081368923187,0.46121829748153687
0.4475252032279968,0.4542400538921356
0.43208685517311096,0.42966699600219727
0.41972753405570984,0.41570740938186646
0.40519657731056213,0.39925047755241394
0.39512136578559875,0.39286744594573975
0.38857296109199524,0.3850841820240021
0.38376888632774353,0.38242679834365845
0.3727732300758362,0.39258259534835815
0.3694845139980316,0.3695674538612366
0.3672657310962677,0.3654632866382599
0.3616906404495239,0.3682345151901245
0.35711440443992615,0.3593237102031708
0.35264331102371216,0.35464543104171753
0.3516574800014496,0.3462648391723633
0.3460005521774292,0.3434523642063141
0.34727784991264343,0.34039241075515747
0.34047257900238037,0.34249475598335266
0.33585432171821594,0.34313061833381653
0.3337581157684326,0.3262310028076172
0.3247615098953247,0.3267287611961365
0.3279320001602173,0.3213560879230499
0.3259575664997101,0.3233201205730438
0.3224222660064697,0.32155555486679077
0.3180454671382904,0.3202192187309265
0.31696760654449463,0.317491739988327
0.311400443315506,0.317915141582489
0.3058304786682129,0.30675581097602844
0.3012593686580658,0.30593740940093994
0.2956240177154541,0.3041784167289734
0.28666815161705017,0.30075570940971375
0.27798280119895935,0.28144124150276184
0.2709096670150757,0.273765504360199
0.26420411467552185,0.2687971591949463
0.25666722655296326,0.26441121101379395
0.2499174326658249,0.24772383272647858
0.24095138907432556,0.24461014568805695
0.2307347059249878,0.23445886373519897
0.22091063857078552,0.22656476497650146
0.20833882689476013,0.2176857441663742
0.20049265027046204,0.1919528692960739
0.18826399743556976,0.1917688548564911
0.17833824455738068,0.17126546800136566
0.17260290682315826,0.16393083333969116
0.16807667911052704,0.1613156497478485
0.16931192576885223,0.15881812572479248
0.1748427301645279,0.16854329407215118
0.18824297189712524,0.16876716911792755
0.20740243792533875,0.19729289412498474
0.22961707413196564,0.22469481825828552
0.25673291087150574,0.2424209862947464
0.28674429655075073,0.26839855313301086
0.3260280191898346,0.31926506757736206
0.35948264598846436,0.319194495677948
0.396450936794281,0.3374987244606018
0.42991578578948975,0.4351658523082733
0.4577004015445709,0.41439586877822876
0.48141223192214966,0.47153356671333313
0.49681368470191956,0.466511994600296
0.5147975087165833,0.4649865925312042
0.5282248258590698,0.5155522227287292
0.5315950512886047,0.5337696671485901
0.5360007882118225,0.5392814874649048
0.5336745977401733,0.5355886220932007
0.5371496677398682,0.5441476702690125
0.5360269546508789,0.5401155352592468
0.5347263216972351,0.5306951403617859
0.5335274338722229,0.5300033688545227
0.5381954908370972,0.5293119549751282
0.5383110642433167,0.5340388417243958
0.5483078360557556,0.5353526473045349
0.5594921708106995,0.5501337647438049
0.5693974494934082,0.5665205717086792
0.5815573334693909,0.5760026574134827
0.5917876958847046,0.5618391633033752
0.5952149629592896,0.5730246901512146
0.5973474383354187,0.6030117869377136
0.5961303114891052,0.601603090763092
0.5807891488075256,0.5984735488891602
0.5705928802490234,0.5751132369041443
0.5459424257278442,0.5626224279403687
0.519079327583313,0.5373592376708984
0.49787330627441406,0.5032370090484619
0.46545737981796265,0.48065000772476196
0.44434961676597595,0.4450088441371918
0.4127807915210724,0.4199292063713074
0.3861791789531708,0.3961807191371918
0.35513707995414734,0.3594174385070801
0.32913830876350403,0.35421672463417053
0.3090028166770935,0.31563979387283325
0.27865663170814514,0.3397826850414276
0.2575119137763977,0.2700934410095215
0.23185688257217407,0.23330232501029968
0.20825473964214325,0.2224418967962265
0.1937788873910904,0.18582917749881744
0.17919279634952545,0.17111605405807495
0.16485390067100525,0.17090797424316406
0.15588213503360748,0.14934156835079193
0.1512041985988617,0.141792893409729
0.1457253396511078,0.1345435380935669
0.1412699669599533,0.13609951734542847
0.13892045617103577,0.13425180315971375
0.13583402335643768,0.13835275173187256
0.13233566284179688,0.13281601667404175
0.1233195811510086,0.13156582415103912
0.1233065128326416,0.1199461966753006
0.11999452114105225,0.11648760735988617
0.11648023873567581,0.11901112645864487
0.11088696122169495,0.12221331894397736
0.10546355694532394,0.12103097140789032
0.09978844970464706,0.10768655687570572
0.08962973952293396,0.09103310853242874
0.08828936517238617,0.08423751592636108
0.08639615029096603,0.07995623350143433
0.07968010753393173,0.09243083745241165
0.07735392451286316,0.08208836615085602
0.07506978511810303,0.0742902159690857
0.07285896688699722,0.07019984722137451
0.0663633719086647,0.06903665512800217
0.06385878473520279,0.06552562862634659
0.05913823843002319,0.06150408834218979
0.05821491777896881,0.056450314819812775
0.057234231382608414,0.05315383896231651
0.05374666303396225,0.057754356414079666
0.0504477322101593,0.05288209766149521
0.04504891112446785,0.046930357813835144
0.040210045874118805,0.041817743331193924
0.03799636289477348,0.03957846388220787
0.03474068269133568,0.04075796529650688
0.03024165704846382,0.026187578216195107
0.025642143562436104,0.028621666133403778
0.020051129162311554,0.022952817380428314
0.01650560088455677,0.02217858098447323
0.012231092900037766,0.013344446197152138
0.007825328037142754,0.010389827191829681
0.005483229644596577,0.0077097052708268166
0.005567328538745642,0.0017203046008944511
0.0012325854040682316,0.0017627938650548458
0.0011956540402024984,-0.0006104754284024239
0.0,0.0048848413862288
0.007866325788199902,0.0018483721651136875
0.009933888912200928,0.011284274980425835
0.014664659276604652,0.017940526828169823
0.013437365181744099,0.009070715866982937
0.01575559191405773,0.021845851093530655
0.023698922246694565,0.020229805260896683
0.028067756444215775,0.02978311851620674
0.03355422616004944,0.02601519227027893
0.03250760957598686,0.03771933540701866
0.037152018398046494,0.04064645990729332
0.038164544850587845,0.04170113429427147
0.04937497898936272,0.04184164106845856
0.05175115913152695,0.046709202229976654
0.051693208515644073,0.05096598342061043
0.0573001392185688,0.05206440016627312
0.05931948870420456,0.06030089035630226
0.06041553243994713,0.06446219235658646
0.05927460268139839,0.06501626968383789
0.05934562161564827,0.06673412024974823
0.059358689934015274,0.05539724603295326
0.05726093426346779,0.05352079123258591
0.054908618330955505,0.055603619664907455
0.047038573771715164,0.05282348394393921
0.0527028888463974,0.046892199665308
0.04394526779651642,0.04335874319076538
0.04587661847472191,0.03789792209863663
0.04372372850775719,0.038828495889902115
0.04489591345191002,0.0393267460167408
0.04384704306721687,0.04241104796528816
0.04710391163825989,0.051496632397174835
0.04925168678164482,0.05152950808405876
0.053544942289590836,0.05109779164195061
0.0525665283203125,0.04938260465860367
0.053806889802217484,0.05628575384616852
0.050492048263549805,0.056749921292066574
0.056096140295267105,0.05303191393613815
0.03119395487010479,0.05568094179034233
0.06036553159356117,0.02428143471479416
0.06390366703271866,0.06500811874866486
0.0683588758111,0.07246405631303787
0.07302941381931305,0.05492984130978584
0.08175969868898392,0.058318108320236206
0.08839163184165955,0.07291006296873093
0.09988049417734146,0.08608643710613251
0.11078468710184097,0.1098635345697403
0.12320934981107712,0.11818771064281464
0.1368357539176941,0.13854645192623138
0.1557355374097824,0.15383592247962952
0.16691246628761292,0.16037212312221527
0.17466944456100464,0.18633733689785004
0.17830416560173035,0.21288032829761505
0.17154890298843384,0.20480041205883026
0.15341731905937195,0.18145741522312164
0.14795471727848053,0.15216967463493347
0.12301048636436462,0.14177720248699188
0.10084018111228943,0.11446458101272583
0.08268243074417114,0.0794718936085701
0.06481335312128067,0.055770501494407654
0.04786984622478485,0.04858049377799034
0.036608826369047165,0.02871440351009369
0.024073926731944084,0.02623707801103592
0.01615161821246147,0.038097016513347626
0.011630513705313206,-0.004185095429420471
0.0074292924255132675,0.004323216155171394
0.011766876094043255,-0.0012046657502651215
0.011843722313642502,0.008903853595256805
0.011877111159265041,0.005668322090059519
0.018501095473766327,0.009931928478181362
0.028748519718647003,0.015556883066892624
0.03435366600751877,0.02498173899948597
0.04779144003987312,0.04186387360095978
0.06013769656419754,0.0366731658577919
0.06566961109638214,0.051378894597291946
0.07486126571893692,0.06495844572782516
0.08314380794763565,0.07055118680000305
0.09027007967233658,0.10055627673864365
0.09705714136362076,0.10042985528707504
0.10088221728801727,0.10790777951478958
0.1045805811882019,0.11452347785234451
0.1080847904086113,0.11461038142442703
0.11103177070617676,0.12306846678256989
0.1140642985701561,0.11806807667016983
0.11474840342998505,0.12107620388269424
0.11229322850704193,0.12265479564666748
0.11092104762792587,0.11927035450935364
0.10678177326917648,0.11518167704343796
0.09795830398797989,0.09908894449472427
0.09277866035699844,0.08852072060108185
0.09320422261953354,0.08937492966651917
0.10357432812452316,0.0890648365020752
0.12283547222614288,0.10429127514362335
0.14713309705257416,0.12766633927822113
0.17203925549983978,0.16896463930606842
0.1952635943889618,0.19308042526245117
0.22040212154388428,0.21353153884410858
0.24181103706359863,0.23375165462493896
0.26339900493621826,0.22287780046463013
0.28027597069740295,0.22702835500240326
0.29036539793014526,0.24936339259147644
0.29540812969207764,0.30082598328590393
0.29525357484817505,0.2942061424255371
0.28758466243743896,0.2825535237789154
0.27710145711898804,0.28402432799339294
0.26752349734306335,0.2714115083217621
0.25670960545539856,0.26346445083618164
0.2438002973794937,0.2514733672142029
0.22888125479221344,0.23404793441295624
0.21262355148792267,0.21711978316307068
0.2007642388343811,0.1855294108390808
0.18897594511508942,0.199066624045372
0.1789916753768921,0.18928153812885284
0.16974206268787384,0.1719009280204773
0.15902309119701385,0.1524387151002884
0.14992178976535797,0.14068661630153656
